15	15	1012.01	37.0202	0.00627151	0.0100868	1012	37	1012	36.999	1012	36.999	1012.01	37.0237	1012.01	37.0237	1012.01	37.0237	1012.02	37.0268	1012.01	37.0289	1012.02	37.0248	1012.02	37.0248	1012.02	37.0248	1012.02	37.0247	1012.02	37.0247	1012.02	37.0247	1012.02	37.0247	1012.02	37.0247	
15	15	1022.01	37.012	0.0055152	0.00595794	1022	37	1022	37.0062	1022	37.0062	1022	37.0049	1022	37.005	1022	37.005	1022.01	37.0171	1022.01	37.0171	1022.01	37.0171	1022.01	37.017	1022.01	37.015	1022.01	37.0151	1022.01	37.0169	1022.01	37.0169	1022.01	37.0164	1022.01	37.0164	
15	15	1057	36.981	0.00292061	0.0109557	1057	37	1057	37	1057	37	1057	36.987	1057	36.9845	1057	36.9845	1057	36.9845	1057	36.9845	1057.01	36.9701	1057.01	36.9714	1057.01	36.9714	1057.01	36.9714	1057.01	36.9714	1057.01	36.9714	1057.01	36.9714	1057.01	36.9722	
15	15	1077.01	37.0025	0.00532565	0.00796941	1077	37	1077	37	1077	37	1077	36.993	1077.01	36.992	1077.01	36.992	1077.01	36.992	1077.01	36.992	1077.01	37.009	1077.01	37.009	1077.01	37.009	1077.01	37.0117	1077.01	37.0117	1077.01	37.0117	1077.01	37.0117	1077.02	37.0045	
15	15	1092	37.0038	0.00114837	0.00296831	1092	37	1092	37	1092	37.0018	1092	37.0017	1092	37.0017	1092	37.0017	1092	37.0017	1092	37.0017	1092	37.0088	1092	37.0091	1092	37.0091	1092	37.0048	1092	37.0048	1092	37.0048	1092	37.0048	1092	37.0048	
15	15	1127	36.9946	0.00071505	0.00357222	1127	37	1127	37	1127	36.9888	1127	36.9889	1127	36.9889	1127	36.9889	1127	36.9951	1127	36.9959	1127	36.9959	1127	36.9959	1127	36.9959	1127	36.9959	1127	36.9959	1127	36.9959	1127	36.9959	1127	36.9959	
15	15	1137	36.9826	0.00524201	0.0075789	1137	37	1137	37	1137.01	36.9854	1137.01	36.9854	1137.01	36.9854	1137.01	36.9854	1137.01	36.9821	1137.01	36.9821	1137.01	36.9821	1137	36.9763	1137	36.9763	1137	36.9763	1137	36.9763	1137	36.9763	1137	36.9763	1137	36.9763	
15	15	1161.99	36.9988	0.0080166	0.00312846	1162	37	1162	37.0003	1162	36.9973	1162	36.9973	1162	36.9973	1162	36.9973	1162	37.0012	1162	37.0012	1162	36.9949	1161.98	36.9975	1161.98	36.9975	1161.98	36.9975	1161.98	36.9975	1161.98	36.9975	1161.98	36.9975	1161.99	37.0092	
15	15	1197.01	36.9895	0.00304641	0.00614169	1197	37	1197	37	1197	37	1197	36.9949	1197	36.9949	1197	36.9926	1197.01	36.984	1197.01	36.984	1197.01	36.9857	1197.01	36.9857	1197.01	36.9852	1197.01	36.9852	1197.01	36.9852	1197.01	36.9852	1197.01	36.9852	1197.01	36.985	
15	15	1242	37.0018	0.000388425	0.000807987	1242	37	1242	37.0013	1242	37.0013	1242	37.0013	1242	37.0013	1242	37.0013	1242	37.0013	1242	37.0013	1242	37.0013	1242	37.0032	1242	37.0026	1242	37.0026	1242	37.0026	1242	37.0025	1242	37.0025	1242	37.0025	
15	15	61.987	42.0022	0.0114108	0.0013109	62	42	62.0001	42	61.9977	42.0014	61.9977	42.0014	61.9977	42.0014	61.9977	42.0014	61.9977	42.0014	61.9977	42.0014	61.9771	42.0026	61.9771	42.0026	61.9776	42.0026	61.977	42.003	61.977	42.003	61.9732	42.0042	61.9732	42.0042	61.9732	42.0042	
15	15	72.0159	42.013	0.012554	0.0124398	72	42	72	42	72	42	72.0056	42.0009	72.0056	42.0009	72.0056	42.0009	72.0056	42.0009	72.0056	42.0009	72.0263	42.0238	72.0263	42.0238	72.0303	42.0241	72.0286	42.0263	72.0286	42.0263	72.0286	42.0263	72.0286	42.0263	72.0286	42.0263	
15	15	102.006	41.9976	0.00591059	0.0110893	102	42	102	42.0007	102	42.0013	102	42.0013	102.006	42.0132	102	42.0178	102	42.0178	102	42.0071	102.012	41.9877	102.012	41.9877	102.012	41.9876	102.012	41.9878	102.012	41.9878	102.012	41.9878	102.012	41.9878	102.012	41.9878	
15	15	117.008	41.9915	0.00923339	0.00909573	117	42	117	42	116.999	42.0006	116.999	42.0006	116.999	42.0006	117	42.0006	117	42.0006	117	42.0006	117.02	41.9835	117.02	41.9835	117.014	41.9843	117.014	41.9843	117.014	41.9843	117.014	41.9843	117.022	41.9783	117.022	41.9783	
15	15	127.002	42.0071	0.00335076	0.00738843	127	42	127	41.9996	127.004	42.0012	127.004	42.0012	127.004	42.0011	127.004	42.0011	127.004	42.0011	127.004	42.0006	126.994	42.0058	126.994	42.0059	127.004	42.0184	127.004	42.0184	127.004	42.0184	127.004	42.0184	127.004	42.0111	127.005	42.0117	
